gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
DUSP4,0.018284,0.034403,0.011563,0.1667
HELB,0.012025,0.019617,0.034353,0.4267
TMBIM4,0.012025,0.019617,0.034353,0.4267
GRIP1,0.012025,0.019617,0.034353,0.4267
AC078889.20-1,0.012025,0.019617,0.034353,0.4267
RBMS1P,0.012025,0.019617,0.034353,0.4267
CAND1,0.012025,0.019617,0.034353,0.4267
IRAK3,0.012025,0.019617,0.034353,0.4267
LLPH,0.012025,0.019617,0.034353,0.4267
AC078927.20-2,0.012025,0.019617,0.034353,0.4267
AC078889.20-2,0.012025,0.019617,0.034353,0.4267
AC078927.20-1,0.012025,0.019617,0.034353,0.4267
RTN1,0.011030,0.016808,0.034335,0.2417
AL031653.5-1,0.023237,0.034295,0.013863,0.1350
AL031653.5-2,0.023237,0.034295,0.013863,0.1350
PHKBP1,0.023237,0.034295,0.013863,0.1350
AL031655.8-3,0.023237,0.034295,0.013863,0.1350
HAO1,0.023237,0.034295,0.013863,0.1350
TMX4,0.023237,0.034295,0.013863,0.1350
AL031655.8-1,0.023237,0.034295,0.013863,0.1350
AL031679.1,0.023237,0.034295,0.013863,0.1350
AL031655.8-2,0.023237,0.034295,0.013863,0.1350
RP1-93L7.2,0.012133,0.010919,0.034275,0.1050
RP11-74B21.1,0.012133,0.010919,0.034275,0.1050
AL109752.14,0.012133,0.010919,0.034275,0.1050
RP3-431C21.1,0.012133,0.010919,0.034275,0.1050
UBE2DNL,0.012133,0.010919,0.034275,0.1050
Z83818.1,0.012133,0.010919,0.034275,0.1050
RP6-145B8.4,0.012133,0.010919,0.034275,0.1050
CHM,0.012133,0.010919,0.034275,0.1050
KLHL4,0.012133,0.010919,0.034275,0.1050
APOOL,0.012133,0.010919,0.034275,0.1050
RP11-137D19.1,0.012133,0.010919,0.034275,0.1050
RP1-52D1.1,0.012133,0.010919,0.034275,0.1050
hsa-mir-361,0.012133,0.010919,0.034275,0.1050
RP1-225D2.1,0.012133,0.010919,0.034275,0.1050
RP1-93L7.3,0.012133,0.010919,0.034275,0.1050
RP6-145B8.2,0.012133,0.010919,0.034275,0.1050
RP1-30P20.1,0.012133,0.010919,0.034275,0.1050
CPXCR1,0.012133,0.010919,0.034275,0.1050
hsa-mir-548i-4,0.012133,0.010919,0.034275,0.1050
DACH2,0.012133,0.010919,0.034275,0.1050
RP3-452M16.1,0.012133,0.010919,0.034275,0.1050
RP5-998G20.1,0.012133,0.010919,0.034275,0.1050
RP5-1059E7.2,0.012133,0.010919,0.034275,0.1050
Z82216.1-1,0.012133,0.010919,0.034275,0.1050
POF1B,0.012133,0.010919,0.034275,0.1050
HDX,0.012133,0.010919,0.034275,0.1050
RP6-145B8.3,0.012133,0.010919,0.034275,0.1050
SATL1,0.012133,0.010919,0.034275,0.1050
ZNF711,0.012133,0.010919,0.034275,0.1050
SPEN,0.034242,0.024986,0.009436,0.3850
MIER2,0.015800,0.032387,0.034226,0.2717
SNORA68,0.034213,0.028455,0.031605,0.2483
RNF43,0.034211,0.016392,0.024710,0.5583
KRT18P40,0.016789,0.010842,0.034207,0.2467
ZNF85,0.016789,0.010842,0.034207,0.2467
RPL7AP68,0.016789,0.010842,0.034207,0.2467
ZNF430,0.016789,0.010842,0.034207,0.2467
ZNF738,0.016789,0.010842,0.034207,0.2467
ZNF714,0.016789,0.010842,0.034207,0.2467
ZNF708,0.016789,0.010842,0.034207,0.2467
ZNF431,0.016789,0.010842,0.034207,0.2467
AC009159.12,0.008262,0.027345,0.034176,0.1917
HSD17B2,0.008262,0.027345,0.034176,0.1917
ATMIN,0.008262,0.027345,0.034176,0.1917
DYNLRB2,0.008262,0.027345,0.034176,0.1917
PLCG2,0.008262,0.027345,0.034176,0.1917
GCSH,0.008262,0.027345,0.034176,0.1917
AC009117.8,0.008262,0.027345,0.034176,0.1917
AC009142.13,0.008262,0.027345,0.034176,0.1917
C16orf61,0.008262,0.027345,0.034176,0.1917
BCMO1,0.008262,0.027345,0.034176,0.1917
MAF,0.008262,0.027345,0.034176,0.1917
AC099524.5,0.008262,0.027345,0.034176,0.1917
C16orf46,0.008262,0.027345,0.034176,0.1917
AC009028.3,0.008262,0.027345,0.034176,0.1917
MPHOSPH6,0.008262,0.027345,0.034176,0.1917
CDYL2,0.008262,0.027345,0.034176,0.1917
GAN,0.008262,0.027345,0.034176,0.1917
CENPN,0.008262,0.027345,0.034176,0.1917
AC092139.5,0.008262,0.027345,0.034176,0.1917
AC138304.1-2,0.008262,0.027345,0.034176,0.1917
AC099506.3,0.008262,0.027345,0.034176,0.1917
AC138304.1-1,0.008262,0.027345,0.034176,0.1917
PKD1L2,0.008262,0.027345,0.034176,0.1917
AC138304.1-3,0.008262,0.027345,0.034176,0.1917
SDR42E1,0.008262,0.027345,0.034176,0.1917
NCALD,0.025350,0.034151,0.029154,0.7933
FHDC1,0.010277,0.033255,0.034136,0.7100
GUCY1B3,0.010277,0.033255,0.034136,0.7100
AC079340.8-1,0.010277,0.033255,0.034136,0.7100
GUCY1A3,0.010277,0.033255,0.034136,0.7100
FGG,0.010277,0.033255,0.034136,0.7100
RNF175,0.010277,0.033255,0.034136,0.7100
AC097526.3-8,0.010277,0.033255,0.034136,0.7100
AC097526.3-16,0.010277,0.033255,0.034136,0.7100
AC097526.3-14,0.010277,0.033255,0.034136,0.7100
FGA,0.010277,0.033255,0.034136,0.7100
AC097526.3-11,0.010277,0.033255,0.034136,0.7100
DCHS2,0.010277,0.033255,0.034136,0.7100
AC013477.7-2,0.010277,0.033255,0.034136,0.7100
AC097375.3,0.010277,0.033255,0.034136,0.7100
AC097526.3-3,0.010277,0.033255,0.034136,0.7100
TLR2,0.010277,0.033255,0.034136,0.7100
ARFIP1,0.010277,0.033255,0.034136,0.7100
LRAT,0.010277,0.033255,0.034136,0.7100
NPY2R,0.010277,0.033255,0.034136,0.7100
MND1,0.010277,0.033255,0.034136,0.7100
AC097526.3-17,0.010277,0.033255,0.034136,0.7100
AC097526.3-7,0.010277,0.033255,0.034136,0.7100
TRIM2,0.010277,0.033255,0.034136,0.7100
KIAA0922,0.010277,0.033255,0.034136,0.7100
TIGD4,0.010277,0.033255,0.034136,0.7100
CTSO,0.010277,0.033255,0.034136,0.7100
AC099339.6,0.010277,0.033255,0.034136,0.7100
MAP9,0.010277,0.033255,0.034136,0.7100
AC097526.3-5,0.010277,0.033255,0.034136,0.7100
AC097455.3-2,0.010277,0.033255,0.034136,0.7100
RBM46,0.010277,0.033255,0.034136,0.7100
ACCN5,0.010277,0.033255,0.034136,0.7100
AC097526.3-2,0.010277,0.033255,0.034136,0.7100
AC097526.3-6,0.010277,0.033255,0.034136,0.7100
AC097526.3-13,0.010277,0.033255,0.034136,0.7100
AC097455.3-1,0.010277,0.033255,0.034136,0.7100
FBXW7,0.010277,0.033255,0.034136,0.7100
TDO2,0.010277,0.033255,0.034136,0.7100
TMEM154,0.010277,0.033255,0.034136,0.7100
SFRP2,0.010277,0.033255,0.034136,0.7100
AC097526.3-4,0.010277,0.033255,0.034136,0.7100
AC013477.7-1,0.010277,0.033255,0.034136,0.7100
AC097526.3-15,0.010277,0.033255,0.034136,0.7100
AC097526.3-9,0.010277,0.033255,0.034136,0.7100
FGB,0.010277,0.033255,0.034136,0.7100
AC097526.3-1,0.010277,0.033255,0.034136,0.7100
PET112L,0.010277,0.033255,0.034136,0.7100
AC097526.3-10,0.010277,0.033255,0.034136,0.7100
AC097526.3-12,0.010277,0.033255,0.034136,0.7100
PLRG1,0.010277,0.033255,0.034136,0.7100
AP003110.2,0.015024,0.022215,0.034117,0.0900
NFIC,0.034108,0.021326,0.028494,0.3583
ST18,0.029055,0.008403,0.034088,0.1183
CTNNA3,0.030576,0.034055,0.031943,0.6417
CSMD3,0.027849,0.014915,0.034023,0.1750
NEK8,0.033999,0.020883,0.018195,0.0683
hsa-mir-140,0.004609,0.033957,0.029359,0.1467
MICAL3,0.015425,0.033941,0.018202,0.2367
FTO,0.009613,0.014416,0.033935,0.0967
AC126544.5-2,0.033912,0.009640,0.018814,0.0400
AC126544.5-1,0.033912,0.009640,0.018814,0.0400
ZMAT4,0.033826,0.024315,0.014641,0.2233
U4atac,0.026951,0.033776,0.023645,0.5933
SNORD19,0.018148,0.029304,0.033753,0.1200
CACNA1A,0.009418,0.013097,0.033671,0.0750
RNF24,0.021548,0.033653,0.014573,0.1117
RP5-1116H23.1,0.021548,0.033653,0.014573,0.1117
hsa-mir-103-2-as,0.021548,0.033653,0.014573,0.1117
SMOX,0.021548,0.033653,0.014573,0.1117
HSPA12B,0.021548,0.033653,0.014573,0.1117
C20orf29,0.021548,0.033653,0.014573,0.1117
RPL7AL2,0.021548,0.033653,0.014573,0.1117
C20orf30,0.021548,0.033653,0.014573,0.1117
ITPA,0.021548,0.033653,0.014573,0.1117
ATRN,0.021548,0.033653,0.014573,0.1117
CDS2,0.021548,0.033653,0.014573,0.1117
RP11-119B16.1,0.021548,0.033653,0.014573,0.1117
C20orf27,0.021548,0.033653,0.014573,0.1117
RP4-681N20.1,0.021548,0.033653,0.014573,0.1117
PRNT,0.021548,0.033653,0.014573,0.1117
RP5-1187M17.10,0.021548,0.033653,0.014573,0.1117
AL121755.23,0.021548,0.033653,0.014573,0.1117
SLC23A2,0.021548,0.033653,0.014573,0.1117
FASTKD5,0.021548,0.033653,0.014573,0.1117
RP11-352D3.2,0.021548,0.033653,0.014573,0.1117
CDC25B,0.021548,0.033653,0.014573,0.1117
RASSF2,0.021548,0.033653,0.014573,0.1117
PANK2,0.021548,0.033653,0.014573,0.1117
AL121675.36-2,0.021548,0.033653,0.014573,0.1117
AL121924.13-1,0.021548,0.033653,0.014573,0.1117
PCNA,0.021548,0.033653,0.014573,0.1117
CENPB,0.021548,0.033653,0.014573,0.1117
C20orf194,0.021548,0.033653,0.014573,0.1117
GFRA4,0.021548,0.033653,0.014573,0.1117
AL133396.2,0.021548,0.033653,0.014573,0.1117
SIGLEC1,0.021548,0.033653,0.014573,0.1117
SPEF1,0.021548,0.033653,0.014573,0.1117
AL356414.11,0.021548,0.033653,0.014573,0.1117
SLC4A11,0.021548,0.033653,0.014573,0.1117
DDRGK1,0.021548,0.033653,0.014573,0.1117
AL121675.36-1,0.021548,0.033653,0.014573,0.1117
ADRA1D,0.021548,0.033653,0.014573,0.1117
UBE2V1P1,0.021548,0.033653,0.014573,0.1117
RP5-1068H6.1,0.021548,0.033653,0.014573,0.1117
RP11-137F15.1,0.021548,0.033653,0.014573,0.1117
ADAM33,0.021548,0.033653,0.014573,0.1117
PRNP,0.021548,0.033653,0.014573,0.1117
SF3A3P1,0.021548,0.033653,0.014573,0.1117
PRND,0.021548,0.033653,0.014573,0.1117
FSTL5,0.013650,0.033652,0.023278,0.2467
AC114770.4,0.013650,0.033652,0.023278,0.2467
AC008132.13,0.017379,0.033621,0.014152,0.2150
AC008103.29,0.017379,0.033621,0.014152,0.2150
GGT3P,0.017379,0.033621,0.014152,0.2150
AC008132.35-2,0.017379,0.033621,0.014152,0.2150
AC008132.12,0.017379,0.033621,0.014152,0.2150
AC008132.35-1,0.017379,0.033621,0.014152,0.2150
DGCR6,0.017379,0.033621,0.014152,0.2150
BRAF,0.013289,0.033593,0.015507,0.7117
POLB,0.033590,0.020366,0.014987,0.2017
PPP2CB,0.010968,0.033588,0.028687,0.0950
B4GALT5,0.025512,0.016906,0.033586,0.1367
CASP6,0.009016,0.026525,0.033517,0.4667
C6orf58,0.033506,0.024015,0.010559,0.2250
RP11-151M7.1,0.033506,0.024015,0.010559,0.2250
C6orf174,0.033506,0.024015,0.010559,0.2250
RNF146,0.033506,0.024015,0.010559,0.2250
ECHDC1,0.033506,0.024015,0.010559,0.2250
AL109939.13-1,0.033506,0.024015,0.010559,0.2250
RP11-325O24.1,0.033506,0.024015,0.010559,0.2250
RP11-325O24.2,0.033506,0.024015,0.010559,0.2250
RSPO3,0.033506,0.024015,0.010559,0.2250
RP3-403A15.1,0.033506,0.024015,0.010559,0.2250
AL451073.17,0.033506,0.024015,0.010559,0.2250
C6orf190,0.033506,0.024015,0.010559,0.2250
AL096711.9,0.033506,0.024015,0.010559,0.2250
RP1-177A13.1,0.033506,0.024015,0.010559,0.2250
RP3-351K20.4,0.033506,0.024015,0.010559,0.2250
AL109939.13-2,0.033506,0.024015,0.010559,0.2250
MYO7A,0.015264,0.033438,0.032198,0.2117
snoU2_19,0.021928,0.033393,0.032532,0.4417
PRPF19,0.016731,0.033382,0.008780,0.3417
C11orf64,0.016731,0.033382,0.008780,0.3417
GPR44,0.016731,0.033382,0.008780,0.3417
MS4A12,0.016731,0.033382,0.008780,0.3417
TMEM132A,0.016731,0.033382,0.008780,0.3417
VPS37C,0.016731,0.033382,0.008780,0.3417
MS4A15,0.016731,0.033382,0.008780,0.3417
TMEM109,0.016731,0.033382,0.008780,0.3417
MS4A13,0.016731,0.033382,0.008780,0.3417
MS4A10,0.016731,0.033382,0.008780,0.3417
ZP1,0.016731,0.033382,0.008780,0.3417
AP004243.2,0.016731,0.033382,0.008780,0.3417
SLC15A3,0.016731,0.033382,0.008780,0.3417
CCDC86,0.016731,0.033382,0.008780,0.3417
CD6,0.016731,0.033382,0.008780,0.3417
CD5,0.016731,0.033382,0.008780,0.3417
MS4A8B,0.016731,0.033382,0.008780,0.3417
TBPL2,0.007564,0.030224,0.033352,0.4850
AL161757.4-1,0.007564,0.030224,0.033352,0.4850
EXOC5,0.007564,0.030224,0.033352,0.4850
KTN1,0.007564,0.030224,0.033352,0.4850
AL132668.4,0.007564,0.030224,0.033352,0.4850
AL137100.4,0.007564,0.030224,0.033352,0.4850
AL138499.4-1,0.007564,0.030224,0.033352,0.4850
AL355773.4,0.007564,0.030224,0.033352,0.4850
C14orf101,0.007564,0.030224,0.033352,0.4850
OTX2,0.007564,0.030224,0.033352,0.4850
NAT12,0.007564,0.030224,0.033352,0.4850
SLC35F4,0.007564,0.030224,0.033352,0.4850
UBE2L7P,0.007564,0.030224,0.033352,0.4850
C14orf105,0.007564,0.030224,0.033352,0.4850
AL391152.3,0.007564,0.030224,0.033352,0.4850
FBXO34,0.007564,0.030224,0.033352,0.4850
AL163952.5-1,0.007564,0.030224,0.033352,0.4850
AL163952.5-3,0.007564,0.030224,0.033352,0.4850
AL158801.4,0.007564,0.030224,0.033352,0.4850
KIAA0831,0.007564,0.030224,0.033352,0.4850
C14orf33,0.007564,0.030224,0.033352,0.4850
AL138995.5,0.007564,0.030224,0.033352,0.4850
MUDENG,0.007564,0.030224,0.033352,0.4850
PELI2,0.007564,0.030224,0.033352,0.4850
EPHX2,0.033327,0.028448,0.028298,0.1000
SEC24D,0.020953,0.033245,0.021204,0.5233
U12,0.017247,0.031978,0.033176,0.3650
PHF12,0.033113,0.020888,0.011196,0.0733
NAF1,0.011758,0.033105,0.031007,0.5017
C4orf39,0.011758,0.033105,0.031007,0.5017
TRIM75,0.011758,0.033105,0.031007,0.5017
TMEM192,0.011758,0.033105,0.031007,0.5017
AC092631.1,0.011758,0.033105,0.031007,0.5017
NPY1R,0.011758,0.033105,0.031007,0.5017
TRIM61,0.011758,0.033105,0.031007,0.5017
TRIM60,0.011758,0.033105,0.031007,0.5017
C4orf43,0.011758,0.033105,0.031007,0.5017
SC4MOL,0.011758,0.033105,0.031007,0.5017
AC112247.5,0.011758,0.033105,0.031007,0.5017
NPY5R,0.011758,0.033105,0.031007,0.5017
MARCH1,0.011758,0.033105,0.031007,0.5017
KLHL2,0.011758,0.033105,0.031007,0.5017
hsa-mir-578,0.011758,0.033105,0.031007,0.5017
AC096563.2,0.011758,0.033105,0.031007,0.5017
ANP32C,0.011758,0.033105,0.031007,0.5017
NACA3P,0.011758,0.033105,0.031007,0.5017
TKTL2,0.011758,0.033105,0.031007,0.5017
AC107059.6-1,0.011758,0.033105,0.031007,0.5017
NRXN1,0.016362,0.015914,0.033072,0.4717
AC026740.6-2,0.033027,0.009594,0.018885,0.1617
OR4M2,0.015490,0.033009,0.022813,0.2267
HERC2,0.013401,0.025327,0.032988,0.0967
MOV10L1,0.018024,0.032985,0.014980,0.1183
DLSTP,0.031789,0.032950,0.014044,0.7183
C12orf66,0.013155,0.027047,0.032949,0.1883
C12orf56,0.013155,0.027047,0.032949,0.1883
XPOT,0.013155,0.027047,0.032949,0.1883
AC135279.3,0.013155,0.027047,0.032949,0.1883
TBK1,0.013155,0.027047,0.032949,0.1883
hsa-mir-548c,0.013155,0.027047,0.032949,0.1883
SOX4,0.010856,0.032903,0.026489,0.1783
CXorf29,0.010856,0.032903,0.026489,0.1783
RP3-322L4.2,0.010856,0.032903,0.026489,0.1783
RP3-348I23.3,0.010856,0.032903,0.026489,0.1783
AL022068.2,0.012101,0.032853,0.027983,0.2317
ID4,0.012101,0.032853,0.027983,0.2317
RP11-686D16.2,0.012101,0.032853,0.027983,0.2317
RPL21P61,0.012101,0.032853,0.027983,0.2317
AL136303.15-2,0.012101,0.032853,0.027983,0.2317
AL136303.15-1,0.012101,0.032853,0.027983,0.2317
RP1-228J4.1,0.012101,0.032853,0.027983,0.2317
AL008627.1,0.012101,0.032853,0.027983,0.2317
AL158198.14,0.012101,0.032853,0.027983,0.2317
RP11-239H6.3,0.012101,0.032853,0.027983,0.2317
MBOAT1,0.012101,0.032853,0.027983,0.2317
E2F3,0.012101,0.032853,0.027983,0.2317
CDH12,0.017908,0.015779,0.032816,0.4183
MTHFD1L,0.014968,0.032763,0.012700,0.2967
SNORA20,0.032744,0.027251,0.019445,0.6900
SNORA16,0.022624,0.024017,0.032725,0.3300
AC015550.19-2,0.005490,0.032722,0.028246,0.3933
AC015550.19-1,0.005490,0.032722,0.028246,0.3933
MDM1,0.005490,0.032722,0.028246,0.3933
CDYL,0.007099,0.027521,0.032703,0.3433
KLHL14,0.009895,0.029390,0.032666,0.0583
C18orf34,0.009895,0.029390,0.032666,0.0583
AC009835.14,0.009895,0.029390,0.032666,0.0583
WBP11P1,0.009895,0.029390,0.032666,0.0583
SFI1,0.017030,0.032640,0.018722,0.0383
RPL26,0.032621,0.010694,0.017663,0.1817
RNF222,0.032621,0.010694,0.017663,0.1817
AC129492.6,0.032621,0.010694,0.017663,0.1817
TRAPPC1,0.032621,0.010694,0.017663,0.1817
VAMP2,0.032621,0.010694,0.017663,0.1817
ALOXE3,0.032621,0.010694,0.017663,0.1817
RANGRF,0.032621,0.010694,0.017663,0.1817
LSMD1,0.032621,0.010694,0.017663,0.1817
C17orf68,0.032621,0.010694,0.017663,0.1817
KRBA2,0.032621,0.010694,0.017663,0.1817
MYH10,0.032621,0.010694,0.017663,0.1817
ALOX15B,0.032621,0.010694,0.017663,0.1817
PFAS,0.032621,0.010694,0.017663,0.1817
SLC25A35,0.032621,0.010694,0.017663,0.1817
AC025518.8-1,0.032621,0.010694,0.017663,0.1817
AC104581.22-2,0.032621,0.010694,0.017663,0.1817
PER1,0.032621,0.010694,0.017663,0.1817
C17orf44,0.032621,0.010694,0.017663,0.1817
AC129492.6-1,0.032621,0.010694,0.017663,0.1817
ODF4,0.032621,0.010694,0.017663,0.1817
EFNB3,0.032621,0.010694,0.017663,0.1817
GUCY2D,0.032621,0.010694,0.017663,0.1817
TMEM88,0.032621,0.010694,0.017663,0.1817
NDEL1,0.032621,0.010694,0.017663,0.1817
ALOX12B,0.032621,0.010694,0.017663,0.1817
CHD3,0.032621,0.010694,0.017663,0.1817
JMJD3,0.032621,0.010694,0.017663,0.1817
DNAH2,0.032621,0.010694,0.017663,0.1817
CNTROB,0.032621,0.010694,0.017663,0.1817
WRAP53,0.032621,0.010694,0.017663,0.1817
AC087388.9,0.032621,0.010694,0.017663,0.1817
ARHGEF15,0.032621,0.010694,0.017663,0.1817
HES7,0.032621,0.010694,0.017663,0.1817
AURKB,0.032621,0.010694,0.017663,0.1817
CYB5D1,0.032621,0.010694,0.017663,0.1817
TMEM107,0.032621,0.010694,0.017663,0.1817
KCNAB3,0.032621,0.010694,0.017663,0.1817
AC104581.22-1,0.032621,0.010694,0.017663,0.1817
C17orf59,0.032621,0.010694,0.017663,0.1817
PAPOLG,0.019056,0.015404,0.032613,0.1667
AF277315.19,0.006190,0.021281,0.032583,0.3033
AF277315.6-2,0.006190,0.021281,0.032583,0.3033
CTAG1A,0.006190,0.021281,0.032583,0.3033
TADA2L,0.026289,0.032574,0.013972,0.2067
ATP2B3,0.008332,0.020379,0.032566,0.1167
FAM58A,0.008332,0.020379,0.032566,0.1167
AF274858.3-1,0.008332,0.020379,0.032566,0.1167
AF274858.3-2,0.008332,0.020379,0.032566,0.1167
HBS1L,0.032555,0.020275,0.008919,0.2917
ACER3,0.014662,0.032549,0.027209,0.3267
BIRC1,0.011216,0.023254,0.032549,0.1950
AC146944.1-1,0.011216,0.023254,0.032549,0.1950
SERF1A,0.011216,0.023254,0.032549,0.1950
SERF1B,0.011216,0.023254,0.032549,0.1950
AC139272.3,0.011216,0.023254,0.032549,0.1950
AC146944.1-3,0.011216,0.023254,0.032549,0.1950
AC146944.1-2,0.011216,0.023254,0.032549,0.1950
SMN1,0.011216,0.023254,0.032549,0.1950
AC139277.2,0.011216,0.023254,0.032549,0.1950
AC140134.2-1,0.011216,0.023254,0.032549,0.1950
AC140134.2-2,0.011216,0.023254,0.032549,0.1950
SMN2,0.011216,0.023254,0.032549,0.1950
AC139834.2,0.011216,0.023254,0.032549,0.1950
ZNF72,0.015439,0.032453,0.032534,0.2183
UCHL5IP,0.025847,0.032418,0.016146,0.0917
CSAG2,0.025847,0.032418,0.016146,0.0917
IGHM,0.016966,0.008754,0.032404,0.1233
PEX14,0.013646,0.032053,0.032388,0.4033
HISPPD2A,0.013466,0.015772,0.032382,0.1017
C11orf67,0.019189,0.024949,0.032360,0.2767
AC131574.4,0.018923,0.030951,0.032305,0.2383
EAPP,0.016517,0.032303,0.019179,0.3267
EGLN3,0.016517,0.032303,0.019179,0.3267
C14orf147,0.016517,0.032303,0.019179,0.3267
RP11-174C7.1,0.032290,0.023167,0.006868,0.2633
C6orf191,0.032290,0.023167,0.006868,0.2633
KIAA1913,0.032290,0.023167,0.006868,0.2633
ARHGAP18,0.032290,0.023167,0.006868,0.2633
L3MBTL3,0.032290,0.023167,0.006868,0.2633
SAMD3,0.032290,0.023167,0.006868,0.2633
RP11-174C7.2,0.032290,0.023167,0.006868,0.2633
AL080315.18-1,0.032290,0.023167,0.006868,0.2633
LAMA2,0.032290,0.023167,0.006868,0.2633
AL080315.18-3,0.032290,0.023167,0.006868,0.2633
AL080315.18-2,0.032290,0.023167,0.006868,0.2633
RP1-6P5.2,0.032290,0.023167,0.006868,0.2633
Z97352.1,0.032290,0.023167,0.006868,0.2633
RP11-775I22.2,0.032290,0.023167,0.006868,0.2633
RP3-341I10.1,0.032290,0.023167,0.006868,0.2633
RP11-357P24.2,0.032290,0.023167,0.006868,0.2633
RP11-174C7.3,0.032290,0.023167,0.006868,0.2633
OR10A3,0.013055,0.029957,0.032268,0.3633
AC044810.7,0.013055,0.029957,0.032268,0.3633
TMEM41B,0.013055,0.029957,0.032268,0.3633
AC011092.4,0.013055,0.029957,0.032268,0.3633
AC122179.6-2,0.013055,0.029957,0.032268,0.3633
AC122179.6-1,0.013055,0.029957,0.032268,0.3633
C11orf17,0.013055,0.029957,0.032268,0.3633
OR5P3,0.013055,0.029957,0.032268,0.3633
NRIP3,0.013055,0.029957,0.032268,0.3633
C11orf16,0.013055,0.029957,0.032268,0.3633
EIF3F,0.013055,0.029957,0.032268,0.3633
ASCL3,0.013055,0.029957,0.032268,0.3633
OR5E1P,0.013055,0.029957,0.032268,0.3633
SNORA23,0.013055,0.029957,0.032268,0.3633
ZNF143,0.013055,0.029957,0.032268,0.3633
AC026250.16,0.013055,0.029957,0.032268,0.3633
OR10A6,0.013055,0.029957,0.032268,0.3633
TUB,0.013055,0.029957,0.032268,0.3633
NLRP10,0.013055,0.029957,0.032268,0.3633
AC079296.5,0.013055,0.029957,0.032268,0.3633
WEE1,0.013055,0.029957,0.032268,0.3633
TMEM9B,0.013055,0.029957,0.032268,0.3633
IPO7,0.013055,0.029957,0.032268,0.3633
AC026894.7-1,0.013055,0.029957,0.032268,0.3633
RPL27A,0.013055,0.029957,0.032268,0.3633
SCUBE2,0.013055,0.029957,0.032268,0.3633
RIC3,0.013055,0.029957,0.032268,0.3633
LMO1,0.013055,0.029957,0.032268,0.3633
ST5,0.013055,0.029957,0.032268,0.3633
TRIM66,0.013055,0.029957,0.032268,0.3633
STK33,0.013055,0.029957,0.032268,0.3633
DENND5A,0.013055,0.029957,0.032268,0.3633
RP3-511B24.4,0.006615,0.025914,0.032248,0.0350
PLCG1,0.006615,0.025914,0.032248,0.0350
TOP1,0.006615,0.025914,0.032248,0.0350
RP13-371D18.2,0.018055,0.032243,0.010673,0.1883
RP13-371D18.3,0.018055,0.032243,0.010673,0.1883
LMBRD1,0.018055,0.032243,0.010673,0.1883
HARS2,0.012959,0.020239,0.032204,0.4817
MYBBP1A,0.032203,0.016547,0.015014,0.1500
KANK1,0.016507,0.017832,0.032201,0.1550
AP003781.3-1,0.013338,0.032110,0.021907,0.3200
JRKL,0.013338,0.032110,0.021907,0.3200
AP003730.3-1,0.013338,0.032110,0.021907,0.3200
AP003730.3-2,0.013338,0.032110,0.021907,0.3200
AP000923.5-1,0.013338,0.032110,0.021907,0.3200
CTD-2225F20.1,0.013850,0.007485,0.032109,0.3300
NR0B1,0.013850,0.007485,0.032109,0.3300
AC005926.1,0.013850,0.007485,0.032109,0.3300
MAGEB1,0.013850,0.007485,0.032109,0.3300
IL1RAPL1,0.013850,0.007485,0.032109,0.3300
MAGEB3,0.013850,0.007485,0.032109,0.3300
AC121344.5-1,0.013850,0.007485,0.032109,0.3300
RP1-22N22.1,0.013850,0.007485,0.032109,0.3300
GK,0.013850,0.007485,0.032109,0.3300
CXorf21,0.013850,0.007485,0.032109,0.3300
RP6-127F18.2,0.013850,0.007485,0.032109,0.3300
MAGEB4,0.013850,0.007485,0.032109,0.3300
FTLL2,0.013850,0.007485,0.032109,0.3300
MAGEB2,0.013850,0.007485,0.032109,0.3300
MAP3K7IP3,0.013850,0.007485,0.032109,0.3300
GS1-484O17.2,0.013850,0.007485,0.032109,0.3300
AL163544.24-1,0.032079,0.029107,0.007532,0.2700
AL731858.10-2,0.032079,0.029107,0.007532,0.2700
AL354833.9-1,0.032079,0.029107,0.007532,0.2700
C13orf15,0.032079,0.029107,0.007532,0.2700
AL590665.9-1,0.032079,0.029107,0.007532,0.2700
AL354833.9-2,0.032079,0.029107,0.007532,0.2700
RP11-396A22.4,0.032079,0.029107,0.007532,0.2700
AL731858.10-1,0.032079,0.029107,0.007532,0.2700
KIAA1012,0.010283,0.032074,0.029248,0.2983
MEP1B,0.010283,0.032074,0.029248,0.2983
AC009831.21-1,0.010283,0.032074,0.029248,0.2983
AC025212.5,0.010283,0.032074,0.029248,0.2983
DSG2,0.010283,0.032074,0.029248,0.2983
DSG1,0.010283,0.032074,0.029248,0.2983
DSC3,0.010283,0.032074,0.029248,0.2983
AC011825.13-2,0.010283,0.032074,0.029248,0.2983
DSG4,0.010283,0.032074,0.029248,0.2983
AC091321.8,0.010283,0.032074,0.029248,0.2983
DSC2,0.010283,0.032074,0.029248,0.2983
B4GALT6,0.010283,0.032074,0.029248,0.2983
AC011825.13-1,0.010283,0.032074,0.029248,0.2983
RNF125,0.010283,0.032074,0.029248,0.2983
AC017100.4-1,0.010283,0.032074,0.029248,0.2983
RNF138,0.010283,0.032074,0.029248,0.2983
DSG3,0.010283,0.032074,0.029248,0.2983
AC105245.4,0.010283,0.032074,0.029248,0.2983
MCART2,0.010283,0.032074,0.029248,0.2983
AC021224.7,0.010283,0.032074,0.029248,0.2983
