gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
DCP1A,0.001226,0.000841,0.002013,0.2000
GPR62,0.001226,0.000841,0.002013,0.2000
AC099047.2,0.001226,0.000841,0.002013,0.2000
AC126120.2,0.001226,0.000841,0.002013,0.2000
C3orf18,0.001226,0.000841,0.002013,0.2000
AC097015.2-1,0.001226,0.000841,0.002013,0.2000
AC097636.2-1,0.001226,0.000841,0.002013,0.2000
TMEM115,0.001226,0.000841,0.002013,0.2000
DOCK3,0.001226,0.000841,0.002013,0.2000
RPL29P26,0.001226,0.000841,0.002013,0.2000
TWF2,0.001226,0.000841,0.002013,0.2000
DNAH1,0.001226,0.000841,0.002013,0.2000
AC115284.4,0.001226,0.000841,0.002013,0.2000
NISCH,0.001226,0.000841,0.002013,0.2000
ABHD14A,0.001226,0.000841,0.002013,0.2000
IQCF5,0.001226,0.000841,0.002013,0.2000
RASSF1,0.001226,0.000841,0.002013,0.2000
RAD54L2,0.001226,0.000841,0.002013,0.2000
AC012467.9-1,0.001226,0.000841,0.002013,0.2000
AC140120.2,0.001226,0.000841,0.002013,0.2000
IQCF6,0.001226,0.000841,0.002013,0.2000
SFMBT1,0.001226,0.000841,0.002013,0.2000
ABHD14B,0.001226,0.000841,0.002013,0.2000
RFT1,0.001226,0.000841,0.002013,0.2000
PARP3,0.001226,0.000841,0.002013,0.2000
PCBP4,0.001226,0.000841,0.002013,0.2000
PBRM1,0.001226,0.000841,0.002013,0.2000
CACNA1D,0.001226,0.000841,0.002013,0.2000
RBM15B,0.001226,0.000841,0.002013,0.2000
TLR9,0.001226,0.000841,0.002013,0.2000
AC115282.2,0.001226,0.000841,0.002013,0.2000
AC113933.2-1,0.001226,0.000841,0.002013,0.2000
NEK4,0.001226,0.000841,0.002013,0.2000
BAP1,0.001226,0.000841,0.002013,0.2000
PHF7,0.001226,0.000841,0.002013,0.2000
C17orf58,0.001923,0.001045,0.001512,0.2000
FALZ,0.001923,0.001045,0.001512,0.2000
KPNA2,0.001923,0.001045,0.001512,0.2000
ATP6V1E1,0.001689,0.000912,0.001922,0.0567
CECR1,0.001689,0.000912,0.001922,0.0567
SLC25A18,0.001689,0.000912,0.001922,0.0567
CECR2,0.001689,0.000912,0.001922,0.0567
AC006946.20,0.001689,0.000912,0.001922,0.0567
CECR5,0.001689,0.000912,0.001922,0.0567
IL17RA,0.001689,0.000912,0.001922,0.0567
AC005300.5,0.001689,0.000912,0.001922,0.0567
AC007064.22,0.001689,0.000912,0.001922,0.0567
IGKV2OR22-3,0.001689,0.000912,0.001922,0.0567
CECR6,0.001689,0.000912,0.001922,0.0567
AC006548.22,0.001689,0.000912,0.001922,0.0567
IGKV3OR22-2,0.001689,0.000912,0.001922,0.0567
AC006548.20,0.001689,0.000912,0.001922,0.0567
AC007064.27,0.001689,0.000912,0.001922,0.0567
AC006946.12,0.001689,0.000912,0.001922,0.0567
AC007064.26,0.001689,0.000912,0.001922,0.0567
AC004019.10,0.001689,0.000912,0.001922,0.0567
IGKV1OR22-1,0.001689,0.000912,0.001922,0.0567
AC004019.16,0.001689,0.000912,0.001922,0.0567
AC007064.25,0.001689,0.000912,0.001922,0.0567
GAB4,0.001689,0.000912,0.001922,0.0567
XKR3,0.001689,0.000912,0.001922,0.0567
FAM32B,0.001689,0.000912,0.001922,0.0567
AC007064.21,0.001689,0.000912,0.001922,0.0567
AC005399.21,0.001689,0.000912,0.001922,0.0567
AC007064.23,0.001689,0.000912,0.001922,0.0567
AC006548.19,0.001689,0.000912,0.001922,0.0567
RP11-87N24.1,0.001681,0.001913,0.000408,0.0017
RP11-421B23.1,0.001681,0.001913,0.000408,0.0017
RP11-421B23.2,0.001681,0.001913,0.000408,0.0017
RP11-109M17.1,0.001681,0.001913,0.000408,0.0017
RP11-115A15.2,0.001898,0.001318,0.001241,0.0033
RP11-339A11.1,0.001898,0.001318,0.001241,0.0033
RP11-320E2.1,0.001898,0.001318,0.001241,0.0033
ADH5P2,0.001898,0.001318,0.001241,0.0033
RP11-115A15.4,0.001898,0.001318,0.001241,0.0033
AL596276.6,0.001898,0.001318,0.001241,0.0033
TLK2,0.001101,0.001889,0.001760,0.2000
GAS6,0.001637,0.001883,0.000909,0.1217
FAM70B,0.001637,0.001883,0.000909,0.1217
GUCA2B,0.001077,0.000335,0.001816,0.0433
HIVEP3,0.001077,0.000335,0.001816,0.0433
PPCS,0.001077,0.000335,0.001816,0.0433
RP11-163G10.3,0.001077,0.000335,0.001816,0.0433
RIMKLA,0.001077,0.000335,0.001816,0.0433
RP11-163G10.2,0.001077,0.000335,0.001816,0.0433
ZMYND12,0.001077,0.000335,0.001816,0.0433
RP11-319C21.1,0.001077,0.000335,0.001816,0.0433
AC096540.2,0.001077,0.000335,0.001816,0.0433
RP11-157D18.2,0.001077,0.000335,0.001816,0.0433
RP5-994D16.1,0.001077,0.000335,0.001816,0.0433
FOXJ3,0.001077,0.000335,0.001816,0.0433
RP1-21K4.1,0.001077,0.000335,0.001816,0.0433
GUCA2A,0.001077,0.000335,0.001816,0.0433
RP11-370B11.1,0.001744,0.000826,0.000924,0.0433
RP11-315I14.5,0.001744,0.000826,0.000924,0.0433
DMRTA1,0.001744,0.000826,0.000924,0.0433
ELAVL2,0.001744,0.000826,0.000924,0.0433
RP11-315I14.1,0.001744,0.000826,0.000924,0.0433
C9orf134,0.001744,0.000826,0.000924,0.0433
IGKC,0.001723,0.001005,0.000931,0.0333
AP001005.6-3,0.001182,0.000841,0.001683,0.0617
AP001005.6-1,0.001182,0.000841,0.001683,0.0617
AC087749.12-1,0.000827,0.000389,0.001541,0.0233
KIAA0195,0.000827,0.000389,0.001541,0.0233
CASKIN2,0.000827,0.000389,0.001541,0.0233
TSEN54,0.000827,0.000389,0.001541,0.0233
RECQL5,0.000827,0.000389,0.001541,0.0233
LLGL2,0.000827,0.000389,0.001541,0.0233
C8orf4,0.000921,0.001537,0.000422,0.0017
AC113175.2-1,0.001107,0.001524,0.000987,0.1633
RP11-575B7.2,0.001107,0.001524,0.000987,0.1633
CYP2J2,0.001107,0.001524,0.000987,0.1633
C1orf87,0.001107,0.001524,0.000987,0.1633
HOOK1,0.001107,0.001524,0.000987,0.1633
AC113175.2-2,0.001107,0.001524,0.000987,0.1633
PECAM1,0.001494,0.000792,0.000716,0.2000
AC016489.1,0.001494,0.000792,0.000716,0.2000
AC068476.13,0.000235,0.001293,0.000907,0.0083
AC026711.6,0.001141,0.001066,0.000827,0.0517
AC116359.2,0.001141,0.001066,0.000827,0.0517
C5orf38,0.001141,0.001066,0.000827,0.0517
IRX1,0.001141,0.001066,0.000827,0.0517
IRX2,0.001141,0.001066,0.000827,0.0517
LRRC40,0.001125,0.000986,0.001115,0.0800
SFRS11,0.001125,0.000986,0.001115,0.0800
AL353771.8-1,0.001125,0.000986,0.001115,0.0800
MARCH10,0.000463,0.000893,0.000494,0.2000
MRC2,0.000463,0.000893,0.000494,0.2000
AC009958.3-9,0.000861,0.000503,0.000465,0.0333
AC073416.8-5,0.000861,0.000503,0.000465,0.0333
IGKV2D-10,0.000861,0.000503,0.000465,0.0333
IGKV2D-18,0.000861,0.000503,0.000465,0.0333
AC073416.8-8,0.000861,0.000503,0.000465,0.0333
IGKV2D-14,0.000861,0.000503,0.000465,0.0333
AC073416.8-7,0.000861,0.000503,0.000465,0.0333
AC113612.3-1,0.000861,0.000503,0.000465,0.0333
AC073416.8-1,0.000861,0.000503,0.000465,0.0333
AC073416.8-6,0.000861,0.000503,0.000465,0.0333
AC073416.8-4,0.000861,0.000503,0.000465,0.0333
AC113612.3-2,0.000861,0.000503,0.000465,0.0333
AC009958.3-8,0.000861,0.000503,0.000465,0.0333
AC073416.8-2,0.000861,0.000503,0.000465,0.0333
AC073416.8-3,0.000861,0.000503,0.000465,0.0333
AC073464.5-3,0.000757,0.000190,0.000629,0.0333
TEKT4,0.000757,0.000190,0.000629,0.0333
AC097374.3-4,0.000757,0.000190,0.000629,0.0333
AC073464.5-2,0.000757,0.000190,0.000629,0.0333
AC073464.5-1,0.000757,0.000190,0.000629,0.0333
AC092028.4,0.000525,0.000466,0.000745,0.0617
AC096649.1-1,0.000000,0.000000,0.000000,0.0000
CTD-2542O7.2,0.000000,0.000000,0.000000,0.0000
PLCB2,0.000000,0.000000,0.000000,0.0000
BX842568.3-1,0.000000,0.000000,0.000000,0.0000
HYAL4,0.000000,0.000000,0.000000,0.0000
SYN2,0.000000,0.000000,0.000000,0.0000
hsa-mir-885,0.000000,0.000000,0.000000,0.0000
AL445648.18,0.000000,0.000000,0.000000,0.0000
C1orf98,0.000000,0.000000,0.000000,0.0000
OR5M3,0.000000,0.000000,0.000000,0.0000
DYNC2LI1,0.000000,0.000000,0.000000,0.0000
AL596087.11,0.000000,0.000000,0.000000,0.0000
OR10G6,0.000000,0.000000,0.000000,0.0000
AANAT,0.000000,0.000000,0.000000,0.0000
AC005007.3,0.000000,0.000000,0.000000,0.0000
AC067721.22,0.000000,0.000000,0.000000,0.0000
DLL4,0.000000,0.000000,0.000000,0.0000
CTGLF9P,0.000000,0.000000,0.000000,0.0000
CEP170,0.000000,0.000000,0.000000,0.0000
NUP93,0.000000,0.000000,0.000000,0.0000
SPIN2A,0.000000,0.000000,0.000000,0.0000
ZNF653,0.000000,0.000000,0.000000,0.0000
AC008555.5-2,0.000000,0.000000,0.000000,0.0000
MYO5A,0.000000,0.000000,0.000000,0.0000
AC122136.4,0.000000,0.000000,0.000000,0.0000
KRTAP10-10,0.000000,0.000000,0.000000,0.0000
AP001781.5-2,0.000000,0.000000,0.000000,0.0000
LATS2,0.000000,0.000000,0.000000,0.0000
AL353745.7,0.000000,0.000000,0.000000,0.0000
GOLIM4,0.000000,0.000000,0.000000,0.0000
AC108456.7,0.000000,0.000000,0.000000,0.0000
WSCD1,0.000000,0.000000,0.000000,0.0000
AC110602.8-1,0.000000,0.000000,0.000000,0.0000
CTD-2173L22.3,0.000000,0.000000,0.000000,0.0000
CTRC,0.000000,0.000000,0.000000,0.0000
GDAP1L1,0.000000,0.000000,0.000000,0.0000
NFKB2,0.000000,0.000000,0.000000,0.0000
TFR2,0.000000,0.000000,0.000000,0.0000
TNS4,0.000000,0.000000,0.000000,0.0000
AE000661.1-25,0.000000,0.000000,0.000000,0.0000
AC073587.6,0.000000,0.000000,0.000000,0.0000
CAMK1,0.000000,0.000000,0.000000,0.0000
C5orf52,0.000000,0.000000,0.000000,0.0000
RP1-152L7.3,0.000000,0.000000,0.000000,0.0000
SPACA5B,0.000000,0.000000,0.000000,0.0000
DCLK2,0.000000,0.000000,0.000000,0.0000
AC025472.4,0.000000,0.000000,0.000000,0.0000
PLEKHH1,0.000000,0.000000,0.000000,0.0000
RP11-38O23.3,0.000000,0.000000,0.000000,0.0000
AC139143.2,0.000000,0.000000,0.000000,0.0000
ZNF670,0.000000,0.000000,0.000000,0.0000
RP11-535K18.2,0.000000,0.000000,0.000000,0.0000
FAM21C,0.000000,0.000000,0.000000,0.0000
ZNF71,0.000000,0.000000,0.000000,0.0000
ARHGAP21,0.000000,0.000000,0.000000,0.0000
VEGFB,0.000000,0.000000,0.000000,0.0000
AC090099.14-1,0.000000,0.000000,0.000000,0.0000
AC093698.5-1,0.000000,0.000000,0.000000,0.0000
RP13-213K19.1,0.000000,0.000000,0.000000,0.0000
GP1BA,0.000000,0.000000,0.000000,0.0000
AL157957.4,0.000000,0.000000,0.000000,0.0000
CDC34,0.000000,0.000000,0.000000,0.0000
AC018628.13-1,0.000000,0.000000,0.000000,0.0000
TMEM77,0.000000,0.000000,0.000000,0.0000
CAMK2B,0.000000,0.000000,0.000000,0.0000
RP11-340C20.2,0.000000,0.000000,0.000000,0.0000
AL441988.11-1,0.000000,0.000000,0.000000,0.0000
AL445163.22,0.000000,0.000000,0.000000,0.0000
COIL,0.000000,0.000000,0.000000,0.0000
SERP1,0.000000,0.000000,0.000000,0.0000
AL110502.1-2,0.000000,0.000000,0.000000,0.0000
NDUFA6,0.000000,0.000000,0.000000,0.0000
ZNF154,0.000000,0.000000,0.000000,0.0000
RAG1,0.000000,0.000000,0.000000,0.0000
P2RY14,0.000000,0.000000,0.000000,0.0000
LZIC,0.000000,0.000000,0.000000,0.0000
RPL26,0.000000,0.000000,0.000000,0.0000
RP1-41P2.6,0.000000,0.000000,0.000000,0.0000
PARP16,0.000000,0.000000,0.000000,0.0000
PMCHL1,0.000000,0.000000,0.000000,0.0000
AC004840.4,0.000000,0.000000,0.000000,0.0000
AEBP1,0.000000,0.000000,0.000000,0.0000
AC020915.6,0.000000,0.000000,0.000000,0.0000
RP1-248E1.2,0.000000,0.000000,0.000000,0.0000
TRO,0.000000,0.000000,0.000000,0.0000
HRC,0.000000,0.000000,0.000000,0.0000
AC113407.2-4,0.000000,0.000000,0.000000,0.0000
hsa-mir-1302-6,0.000000,0.000000,0.000000,0.0000
SNORND104,0.000000,0.000000,0.000000,0.0000
SRF,0.000000,0.000000,0.000000,0.0000
UPF1,0.000000,0.000000,0.000000,0.0000
TNFRSF8,0.000000,0.000000,0.000000,0.0000
IGHVII-65-1,0.000000,0.000000,0.000000,0.0000
AF038458.1,0.000000,0.000000,0.000000,0.0000
FGF21,0.000000,0.000000,0.000000,0.0000
MAPK3,0.000000,0.000000,0.000000,0.0000
AC008829.7,0.000000,0.000000,0.000000,0.0000
hsa-mir-513b,0.000000,0.000000,0.000000,0.0000
CYP2D7P1,0.000000,0.000000,0.000000,0.0000
SLC22A9,0.000000,0.000000,0.000000,0.0000
HMGB1L4,0.000000,0.000000,0.000000,0.0000
C14orf53,0.000000,0.000000,0.000000,0.0000
C11orf40,0.000000,0.000000,0.000000,0.0000
SLC43A1,0.000000,0.000000,0.000000,0.0000
AC007362.4,0.000000,0.000000,0.000000,0.0000
AC002366.3,0.000000,0.000000,0.000000,0.0000
TBC1D23,0.000000,0.000000,0.000000,0.0000
PRSS16,0.000000,0.000000,0.000000,0.0000
LRRC55,0.000000,0.000000,0.000000,0.0000
BEGAIN,0.000000,0.000000,0.000000,0.0000
GMFB,0.000000,0.000000,0.000000,0.0000
MOGAT2,0.000000,0.000000,0.000000,0.0000
PGGT1B,0.000000,0.000000,0.000000,0.0000
RUVBL1,0.000000,0.000000,0.000000,0.0000
RNF222,0.000000,0.000000,0.000000,0.0000
MTPN,0.000000,0.000000,0.000000,0.0000
SLC16A7,0.000000,0.000000,0.000000,0.0000
HEPN1,0.000000,0.000000,0.000000,0.0000
AC020907.6-2,0.000000,0.000000,0.000000,0.0000
PURB,0.000000,0.000000,0.000000,0.0000
POLR3G,0.000000,0.000000,0.000000,0.0000
CTD-2225F20.1,0.000000,0.000000,0.000000,0.0000
RP11-252A4.2,0.000000,0.000000,0.000000,0.0000
AC117521.2,0.000000,0.000000,0.000000,0.0000
SCIN,0.000000,0.000000,0.000000,0.0000
AP005227.3,0.000000,0.000000,0.000000,0.0000
AC024568.6,0.000000,0.000000,0.000000,0.0000
ZNF354A,0.000000,0.000000,0.000000,0.0000
AF111168.2-1,0.000000,0.000000,0.000000,0.0000
AL590762.6,0.000000,0.000000,0.000000,0.0000
MRRF,0.000000,0.000000,0.000000,0.0000
SORCS3,0.000000,0.000000,0.000000,0.0000
AC018450.26-2,0.000000,0.000000,0.000000,0.0000
WDR65,0.000000,0.000000,0.000000,0.0000
SIX4,0.000000,0.000000,0.000000,0.0000
RP5-1125M8.5,0.000000,0.000000,0.000000,0.0000
AC006480.3-1,0.000000,0.000000,0.000000,0.0000
RP11-132E11.4,0.000000,0.000000,0.000000,0.0000
AC006372.2,0.000000,0.000000,0.000000,0.0000
SLC7A13,0.000000,0.000000,0.000000,0.0000
GPM6B,0.000000,0.000000,0.000000,0.0000
RP13-55H22.2,0.000000,0.000000,0.000000,0.0000
KRT34,0.000000,0.000000,0.000000,0.0000
C11orf54,0.000000,0.000000,0.000000,0.0000
hsa-mir-431,0.000000,0.000000,0.000000,0.0000
PLCD1,0.000000,0.000000,0.000000,0.0000
AC016542.11,0.000000,0.000000,0.000000,0.0000
AC006000.3-1,0.000000,0.000000,0.000000,0.0000
REEP5,0.000000,0.000000,0.000000,0.0000
POLG2,0.000000,0.000000,0.000000,0.0000
CRELD1,0.000000,0.000000,0.000000,0.0000
C1orf185,0.000000,0.000000,0.000000,0.0000
PEX14,0.000000,0.000000,0.000000,0.0000
MAGEB17,0.000000,0.000000,0.000000,0.0000
C9orf150,0.000000,0.000000,0.000000,0.0000
CTD-2183H9.4,0.000000,0.000000,0.000000,0.0000
RHOBTB2,0.000000,0.000000,0.000000,0.0000
AL034549.19,0.000000,0.000000,0.000000,0.0000
RNF133,0.000000,0.000000,0.000000,0.0000
GPR108,0.000000,0.000000,0.000000,0.0000
VPS18,0.000000,0.000000,0.000000,0.0000
KIAA1009,0.000000,0.000000,0.000000,0.0000
PLEKHG6,0.000000,0.000000,0.000000,0.0000
AC109486.2-2,0.000000,0.000000,0.000000,0.0000
AC005587.1-2,0.000000,0.000000,0.000000,0.0000
AC096579.1-6,0.000000,0.000000,0.000000,0.0000
ARSK,0.000000,0.000000,0.000000,0.0000
AC034139.7-2,0.000000,0.000000,0.000000,0.0000
CDK5R1,0.000000,0.000000,0.000000,0.0000
AC090734.6,0.000000,0.000000,0.000000,0.0000
ZNF550,0.000000,0.000000,0.000000,0.0000
AL109843.25-1,0.000000,0.000000,0.000000,0.0000
AL049636.1,0.000000,0.000000,0.000000,0.0000
AC027176.22-1,0.000000,0.000000,0.000000,0.0000
GDPD3,0.000000,0.000000,0.000000,0.0000
LRGUK,0.000000,0.000000,0.000000,0.0000
AC078925.18,0.000000,0.000000,0.000000,0.0000
NME7,0.000000,0.000000,0.000000,0.0000
SPIRE2,0.000000,0.000000,0.000000,0.0000
PTGFRN,0.000000,0.000000,0.000000,0.0000
AC083822.24-2,0.000000,0.000000,0.000000,0.0000
ZNF627,0.000000,0.000000,0.000000,0.0000
AC091559.7,0.000000,0.000000,0.000000,0.0000
ELOVL3,0.000000,0.000000,0.000000,0.0000
MNT,0.000000,0.000000,0.000000,0.0000
ASB6,0.000000,0.000000,0.000000,0.0000
RP11-92J19.1,0.000000,0.000000,0.000000,0.0000
AC138894.2-3,0.000000,0.000000,0.000000,0.0000
AL355076.5-2,0.000000,0.000000,0.000000,0.0000
AC092470.9-1,0.000000,0.000000,0.000000,0.0000
hsa-mir-183,0.000000,0.000000,0.000000,0.0000
SLC39A2,0.000000,0.000000,0.000000,0.0000
AC010409.6-1,0.000000,0.000000,0.000000,0.0000
AC005522.2-1,0.000000,0.000000,0.000000,0.0000
STOML2,0.000000,0.000000,0.000000,0.0000
PTPRU,0.000000,0.000000,0.000000,0.0000
GALNTL2,0.000000,0.000000,0.000000,0.0000
UTP20,0.000000,0.000000,0.000000,0.0000
AL357515.26-1,0.000000,0.000000,0.000000,0.0000
KITLG,0.000000,0.000000,0.000000,0.0000
SIM2,0.000000,0.000000,0.000000,0.0000
MBD4,0.000000,0.000000,0.000000,0.0000
AL096840.25-1,0.000000,0.000000,0.000000,0.0000
hsa-mir-26a-2,0.000000,0.000000,0.000000,0.0000
RP11-457L23.1,0.000000,0.000000,0.000000,0.0000
ASB4,0.000000,0.000000,0.000000,0.0000
AC132186.3,0.000000,0.000000,0.000000,0.0000
AC100832.2-2,0.000000,0.000000,0.000000,0.0000
CHML,0.000000,0.000000,0.000000,0.0000
RGL4,0.000000,0.000000,0.000000,0.0000
AC110080.2-8,0.000000,0.000000,0.000000,0.0000
YPEL3,0.000000,0.000000,0.000000,0.0000
KCNIP2,0.000000,0.000000,0.000000,0.0000
KCNK13,0.000000,0.000000,0.000000,0.0000
AL929472.21-1,0.000000,0.000000,0.000000,0.0000
RHCE,0.000000,0.000000,0.000000,0.0000
RP11-184J23.2,0.000000,0.000000,0.000000,0.0000
FMO6P,0.000000,0.000000,0.000000,0.0000
AC010606.7-3,0.000000,0.000000,0.000000,0.0000
AC092903.11-1,0.000000,0.000000,0.000000,0.0000
PMM2,0.000000,0.000000,0.000000,0.0000
HSD17B14,0.000000,0.000000,0.000000,0.0000
CA5B,0.000000,0.000000,0.000000,0.0000
RP11-472D17.2,0.000000,0.000000,0.000000,0.0000
C19orf62,0.000000,0.000000,0.000000,0.0000
DCXR,0.000000,0.000000,0.000000,0.0000
ATP6V1C2,0.000000,0.000000,0.000000,0.0000
AP001062.1,0.000000,0.000000,0.000000,0.0000
PTCRA,0.000000,0.000000,0.000000,0.0000
CLPX,0.000000,0.000000,0.000000,0.0000
AL021407.1-1,0.000000,0.000000,0.000000,0.0000
AP006621.1,0.000000,0.000000,0.000000,0.0000
NDUFS1,0.000000,0.000000,0.000000,0.0000
WWC1,0.000000,0.000000,0.000000,0.0000
AL355001.20,0.000000,0.000000,0.000000,0.0000
TMEM80,0.000000,0.000000,0.000000,0.0000
MUC12,0.000000,0.000000,0.000000,0.0000
LARGE,0.000000,0.000000,0.000000,0.0000
RP11-567B20.1,0.000000,0.000000,0.000000,0.0000
C21orf58,0.000000,0.000000,0.000000,0.0000
C8orf79,0.000000,0.000000,0.000000,0.0000
AC096767.3-5,0.000000,0.000000,0.000000,0.0000
COL4A3BP,0.000000,0.000000,0.000000,0.0000
VPS26B,0.000000,0.000000,0.000000,0.0000
RP4-545L17.10,0.000000,0.000000,0.000000,0.0000
AC093392.4-1,0.000000,0.000000,0.000000,0.0000
ACIN1,0.000000,0.000000,0.000000,0.0000
C16orf51,0.000000,0.000000,0.000000,0.0000
PCYT1A,0.000000,0.000000,0.000000,0.0000
AC093270.3-1,0.000000,0.000000,0.000000,0.0000
AC138940.3,0.000000,0.000000,0.000000,0.0000
AC079467.2,0.000000,0.000000,0.000000,0.0000
RNF7,0.000000,0.000000,0.000000,0.0000
RP11-446J19.1,0.000000,0.000000,0.000000,0.0000
PF4V1,0.000000,0.000000,0.000000,0.0000
AL162574.14-1,0.000000,0.000000,0.000000,0.0000
RP4-763G1.1,0.000000,0.000000,0.000000,0.0000
UBDP1,0.000000,0.000000,0.000000,0.0000
SSH1,0.000000,0.000000,0.000000,0.0000
AC073476.6-2,0.000000,0.000000,0.000000,0.0000
SPATA2,0.000000,0.000000,0.000000,0.0000
WDR20,0.000000,0.000000,0.000000,0.0000
AC012183.9-2,0.000000,0.000000,0.000000,0.0000
RAD17,0.000000,0.000000,0.000000,0.0000
VSX1,0.000000,0.000000,0.000000,0.0000
hsa-mir-363,0.000000,0.000000,0.000000,0.0000
SLC16A13,0.000000,0.000000,0.000000,0.0000
AL031601.4,0.000000,0.000000,0.000000,0.0000
HSD11B2,0.000000,0.000000,0.000000,0.0000
OR6P1,0.000000,0.000000,0.000000,0.0000
AC026477.3,0.000000,0.000000,0.000000,0.0000
TLR10,0.000000,0.000000,0.000000,0.0000
AC023513.21,0.000000,0.000000,0.000000,0.0000
C3orf55,0.000000,0.000000,0.000000,0.0000
AC129492.6,0.000000,0.000000,0.000000,0.0000
RNF24,0.000000,0.000000,0.000000,0.0000
NUCB2,0.000000,0.000000,0.000000,0.0000
NOG,0.000000,0.000000,0.000000,0.0000
AL022068.2,0.000000,0.000000,0.000000,0.0000
AP000313.1-2,0.000000,0.000000,0.000000,0.0000
CORO1C,0.000000,0.000000,0.000000,0.0000
C6orf225,0.000000,0.000000,0.000000,0.0000
AC106705.7-1,0.000000,0.000000,0.000000,0.0000
NCRNA00081,0.000000,0.000000,0.000000,0.0000
FOLH1,0.000000,0.000000,0.000000,0.0000
CERCAM,0.000000,0.000000,0.000000,0.0000
WIT1,0.000000,0.000000,0.000000,0.0000
MPPED1,0.000000,0.000000,0.000000,0.0000
RP5-1046G13.2,0.000000,0.000000,0.000000,0.0000
UNC45A,0.000000,0.000000,0.000000,0.0000
AC012640.12-1,0.000000,0.000000,0.000000,0.0000
AC096750.3,0.000000,0.000000,0.000000,0.0000
RPSAP45,0.000000,0.000000,0.000000,0.0000
OR52R1,0.000000,0.000000,0.000000,0.0000
C20orf106,0.000000,0.000000,0.000000,0.0000
GRHL3,0.000000,0.000000,0.000000,0.0000
AC026698.6,0.000000,0.000000,0.000000,0.0000
RP11-380M3.3,0.000000,0.000000,0.000000,0.0000
WDR22,0.000000,0.000000,0.000000,0.0000
AF127936.8,0.000000,0.000000,0.000000,0.0000
CAP1,0.000000,0.000000,0.000000,0.0000
PIPSL,0.000000,0.000000,0.000000,0.0000
hsa-mir-638,0.000000,0.000000,0.000000,0.0000
TRAPPC2L,0.000000,0.000000,0.000000,0.0000
TRIM55,0.000000,0.000000,0.000000,0.0000
RP11-4M23.2,0.000000,0.000000,0.000000,0.0000
IFFO1,0.000000,0.000000,0.000000,0.0000
RP11-22B10.3,0.000000,0.000000,0.000000,0.0000
AMHR2,0.000000,0.000000,0.000000,0.0000
RP11-412H9.1,0.000000,0.000000,0.000000,0.0000
MAGEB10,0.000000,0.000000,0.000000,0.0000
CYP19A1,0.000000,0.000000,0.000000,0.0000
AC010930.9,0.000000,0.000000,0.000000,0.0000
LRP12,0.000000,0.000000,0.000000,0.0000
METTL12,0.000000,0.000000,0.000000,0.0000
CCDC136,0.000000,0.000000,0.000000,0.0000
RP11-112N13.1,0.000000,0.000000,0.000000,0.0000
TBC1D29,0.000000,0.000000,0.000000,0.0000
OR5I1,0.000000,0.000000,0.000000,0.0000
SELE,0.000000,0.000000,0.000000,0.0000
PLOD1,0.000000,0.000000,0.000000,0.0000
AC136619.3-1,0.000000,0.000000,0.000000,0.0000
AL513493.11-1,0.000000,0.000000,0.000000,0.0000
AC103796.3-2,0.000000,0.000000,0.000000,0.0000
KRT10,0.000000,0.000000,0.000000,0.0000
CSNK2B,0.000000,0.000000,0.000000,0.0000
FAM171B,0.000000,0.000000,0.000000,0.0000
FGF5,0.000000,0.000000,0.000000,0.0000
C13orf39,0.000000,0.000000,0.000000,0.0000
AC007016.5,0.000000,0.000000,0.000000,0.0000
CTBP2,0.000000,0.000000,0.000000,0.0000
MTTP,0.000000,0.000000,0.000000,0.0000
ZNF781,0.000000,0.000000,0.000000,0.0000
MOBKL1A,0.000000,0.000000,0.000000,0.0000
AC024575.6-2,0.000000,0.000000,0.000000,0.0000
NR0B1,0.000000,0.000000,0.000000,0.0000
AC090610.6,0.000000,0.000000,0.000000,0.0000
TRIM59,0.000000,0.000000,0.000000,0.0000
hsa-mir-619,0.000000,0.000000,0.000000,0.0000
hsa-mir-769,0.000000,0.000000,0.000000,0.0000
APOL5,0.000000,0.000000,0.000000,0.0000
RP6-29D12.2,0.000000,0.000000,0.000000,0.0000
C16orf81,0.000000,0.000000,0.000000,0.0000
S100G,0.000000,0.000000,0.000000,0.0000
ZNF99,0.000000,0.000000,0.000000,0.0000
CILP,0.000000,0.000000,0.000000,0.0000
MORF4L1,0.000000,0.000000,0.000000,0.0000
TCHHL1,0.000000,0.000000,0.000000,0.0000
MAML3,0.000000,0.000000,0.000000,0.0000
AL713969.11-1,0.000000,0.000000,0.000000,0.0000
NAF1,0.000000,0.000000,0.000000,0.0000
RP11-393H6.3,0.000000,0.000000,0.000000,0.0000
ADRA2A,0.000000,0.000000,0.000000,0.0000
SOSTDC1,0.000000,0.000000,0.000000,0.0000
C6orf25,0.000000,0.000000,0.000000,0.0000
AP001043.2,0.000000,0.000000,0.000000,0.0000
NICN1,0.000000,0.000000,0.000000,0.0000
LNP1,0.000000,0.000000,0.000000,0.0000
EFNA2,0.000000,0.000000,0.000000,0.0000
AL590434.16-1,0.000000,0.000000,0.000000,0.0000
RP13-371D18.2,0.000000,0.000000,0.000000,0.0000
WISP1,0.000000,0.000000,0.000000,0.0000
AC019205.4,0.000000,0.000000,0.000000,0.0000
AC006026.2-2,0.000000,0.000000,0.000000,0.0000
AMBN,0.000000,0.000000,0.000000,0.0000
COX16,0.000000,0.000000,0.000000,0.0000
